,메뉴이름,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량
1637,소고기죽,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.11kcal
1638,치즈,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2kcal
1639,함박스테이크덮밥,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1119.6kcal
1640,느타리버섯배추국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9kcal
1641,순대야채볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.09kcal
1642,아이스모찌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.1kcal
1643,닭한마리,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,320.06kcal
1644,양배추부추무침,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.08kcal
1645,리얼스트로베리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100kcal
1646,의성마늘후랑크,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200kcal
1647,식탁김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9kcal
1648,상추/깻잎/청경채/무말랭이무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84.99kcal
1649,미나리골뱅이무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127.26kcal
1650,매운돼지갈비미나리찜,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,424.88kcal
1651,훈제바베큐닭다리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.42kcal
1652,한뿌리 홍삼정,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal
1653,리얼키위,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.6kcal
1654,낙지부추비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,610.3kcal
1655,맥스봉숯불구이맛 핫바,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.4kcal
1656,떡갈비구이,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,107.25kcal
1657,스팸부대찌개,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310kcal
1658,고추튀김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581.01kcal
1659,유산균음료,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135kcal
1660,즉석어묵탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140kcal
1661,장어튀김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.21kcal
1662,상추/깻잎/청경채/명이나물,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.09kcal
1663,감자말이새우튀김,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,702.61kcal
1664,미나리삼겹살비빔밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,984.23
1665,쭈꾸미야채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151.77
1666,군만두,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1259.33kcal
1667,후룻컵,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84kcal
1668,돼지고기궁중떡볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,380.94
1669,버팔로윙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,493.25
1670,브로콜리마늘볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.95
1671,스모크닭다리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,472.09
1672,닭순살간장덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,631.92
1673,방어순살탕수육,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,387.03
1674,간장제육덮밥,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,940.19
1675,닭고기가지볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,262.57
1676,돼지고기마늘쫑볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,450.93
1677,통마늘삼겹살볶음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1064.23
1678,명이절임,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3
1679,치킨떡볶이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,429
1680,웨지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.31
1681,꽁치튀김양념소스,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,403.23
1682,고구마치즈돈까스,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,433.33
1683,브로콜리치즈스프,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
1684,아이스홍시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6
1685,상추/청경채/깻잎,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.21
1686,크림스파게티,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,682.15
1687,우엉새송이버섯볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.76
1688,홍삼즙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1689,날치알비빔밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.41
1690,쌈무,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49
1691,장어구이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.23
1692,호두타르트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
1693,무청시래기갈비찜,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,387.03
1694,옹심이만두국수,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,775.52
1695,오리고기상추깻잎부추비빔밥,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657.88
1696,왕새우튀김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.36
1697,무청시래기갈비탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,446.65
1698,"곶감, 냉동식",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.932
1699,피조개제육볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,560.44
1700,연어회덮밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.27
1701,쫄떡볶이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,986.16
1702,어니언스프,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.01
1703,꽁치튀김,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,355.8
1704,게맛살토마토샐러드,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,166.14
1705,갈낙탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,416.25
1706,근대무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.81
1707,쇠고기부추무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,223.99kcal
1708,쇠고기버섯들깨국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.28kcal
1709,계란조갯살찌개,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.07kcal
1710,두부간장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,124.53kcal
1711,버섯감자국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55.74kcal
1712,오징어채야채무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,64.3kcal
1713,삼색초나물,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.62kcal
1714,모듬김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33kcal
1715,조갯살두부국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.43kcal
1716,"양배추,브로콜리&초고추장",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72.38kcal
1717,돼지고기애호박찌개,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,105.12kcal
1718,무쌈말이,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.98kcal
1719,짬뽕수제비국,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,109.63kcal
1720,만둣국,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,252.38kcal
1721,애호박조갯살나물,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.23kcal
1722,"연세검은콩두유, 200mL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1723,멸치비엔나볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,286.43kcal
1724,사천식탕수육,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,523.58kcal
1725,생양파,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.38kcal
1726,브로콜리초고추장,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79.51kcal
1727,건새우미역국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.19kcal
1728,마늘불고기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,267.32kcal
1729,두부튀김양념,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,421.66kcal
1730,양념떡볶이치킨,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,693.88kcal
1731,오리훈제고추잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,247.45kcal
1732,오이된장초무침,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.42kcal
1733,쇠고기오이표고볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,93.02kcal
1734,돼지고기두반장볶음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,282.57kcal
1735,생마늘,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.88kcal
1736,쇠고기청경채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,174.08kcal
1737,너비아니 또는 떡갈비,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54kcal
1738,쇠고기알감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,92.66kcal
1739,닭튀김&청양마요소스,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,717.52kcal
1740,비엔나데리야끼소스볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,303.45kcal
1741,갈비폭찹,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,429.62kcal
1742,고기 또는 왕만두,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98kcal
1743,닭감자찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,264.44kcal
1744,마파두부제육덮밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,807.1kcal
1745,맑은육개장,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70.3kcal
1746,멸치아몬드볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128.87kcal
1747,새우두부칠리소스조림,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,253.42kcal
1748,감자잡채,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,156.02kcal
1749,쇠고기곤약조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,105.54kcal
1750,갈치단호박조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142.76kcal
1751,토마토상추겉절이,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,39.15kcal
1752,새우순두부계란탕,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86.99kcal
1753,꽈리고추가지찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.24kcal
1754,오징어콩나물찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,144.04kcal
1755,표고버섯호박매운볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116.49kcal
1756,브로콜리돼지목살볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,236.14kcal
1757,닭순살꽈리고추조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,194.17kcal
1758,단무지오이무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.29kcal
1759,크림새우,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,455.73kcal
1760,새우살감자국,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55.37kcal
1761,순두부새싹샐러드 ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71.49kcal
1762,호박잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,121.51kcal
1763,오징어야채샐러드,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,405.16kcal
1764,마늘멸치볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.36kcal
1765,문어간장달콤소스덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,488.95kcal
1766,김치수제비국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8kcal
1767,감자간장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.61kcal
1768,새우맑은짬뽕,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,67.54kcal
1769,쇠고기얼갈이배춧국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53.48kcal
1770,맑은오징어볶음,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,145.25kcal
1771,삼겹살된장볶음,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,418.36kcal
1772,소시지야채튀김,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,439.19kcal
1773,쭈구미연포탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.42kcal
1774,김치짜글이찌개,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,153.18kcal
1775,배추찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.39kcal
1776,쇠고기마늘종볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,148.38kcal
1777,시금치어묵잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.5kcal
1778,바지락살야채튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,365.22kcal
1779,표고버섯굴소스볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81.75kcal
1780,오이나물,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.69kcal
1781,감자마늘쫑조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77.79kcal
1782,명태미나리된장찌개,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7kcal
1783,매운쇠고기찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,148.18kcal
1784,미나리깨장냉채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67.42kcal
1785,쭈꾸미미나리초무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142.65kcal
1786,오징어채야채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,114.53kcal
1787,마늘쫑해물잡채,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,203.23kcal
1788,계란부추볶음,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,197.4kcal
1789,쇠고기호박국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.44kcal
1790,고추장찌개,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.27kcal
1791,홍합계란찜,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116.18kcal
1792,생선묵야채튀김,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,446.09kcal
1793,해물떡볶이,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,310.18kcal
1794,새우순살맑은짬뽕,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,98.74kcal
1795,갑오징어풋마늘무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,154.09kcal
1796,들깨버섯국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4kcal
1797,계란장,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.08kcal
1798,코다리순살시래기조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178.37kcal
1799,해물매콤잡채,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,185.27kcal
1800,쇠고기버섯장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,83.28kcal
1801,콩나물오징어초무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,141.7kcal
1802,돼지고기콩나물찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,114.73kcal
1803,연근깐풍기,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,584.54kcal
1804,비엔나소시지강정,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,480.38kcal
1805,버섯들깨볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.33kcal
1806,순두부오징어국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.9kcal
1807,낙지미나리초무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.88kcal
1808,김치버섯찌개,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.77kcal
1809,무숙장아찌,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,91.2kcal
1810,미트볼강정,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,467.03kcal
1811,비엔나소시지고추장조림,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,293.97kcal
1812,쇠고기청국장찌개,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101.6kcal
1813,명태해물탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,73.81kcal
1814,김치오징어불고기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,148.62kcal
1815,쇠고기연근조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,138.67kcal
1816,고등어추어탕,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,222.36kcal
1817,키조개버섯볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,133.23kcal
1818,굴대파볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88.45kcal
1819,고등어시래기조림,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,177.45kcal
1820,굴떡국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.33kcal
1821,쇠고기고추장볶음,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153.98kcal
1822,참돔튀김,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,384.49kcal
1823,두부쑥갓국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50.02kcal
1824,패주해물콩나물찜,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,101.27kcal
1825,미나리불고기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,349.26kcal
1826,데리야끼소시지볶음,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,342.8kcal
1827,북어들깨미역국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.34kcal
1828,돼지고기버섯볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,291.15kcal
1829,순살삼치구이,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157.5kcal
1830,돼지고기양배추볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,297.02kcal
1831,케이준샐러드,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,597.58kcal
1832,"삼양라면매운맛,120g,봉지라면",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,416.66kcal
1833,메론맛우유,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1834,닭순살카레밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,593.85kcal
1835,콩나물냉채,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.58kcal
1836,데리야끼장어덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,431.29kcal
1837,"나가사끼짬뽕,115g,봉지라면",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,413.04kcal
1838,오이된장무침,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.89kcal
1839,튜브형 아이스크림,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180kcal
1840,중화식덮밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,749kcal
1841,쇠고기탕국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50.75kcal
1842,참치옥수수샐러드,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.63kcal
1843,들깨삼계탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,813.81kcal
1844,청경채된장나물,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.63kcal
1845,파채돈까스,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,560.26kcal
1846,"볶음진짬뽕,110g",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,409kcal
1847,"쌀국수,얼큰한맛",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1848,갈치튀김데리야끼소스,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,354.23kcal
1849,"까르보불닭볶음면,130g,봉지라면",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,423.07kcal
1850,"새우탕큰사발,115g,용기라면",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,540.67kcal
1851,호박새우젓찌개,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,112.55kcal
1852,미역초무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.04kcal
1853,짜장떡볶이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,321.34kcal
1854,두부구이,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.51kcal
1855,꼬리곰탕버섯찌개,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.36kcal
1856,"양념치킨큰사발,122g,용기라면",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1857,용기라면,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,
1858,갑오징어튀김,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,483.44kcal
1859,"커피, 파우치형",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1860,"큰컵까르보불닭볶음면,105g,용기라면",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404.76kcal
1861,대왕오징어튀김,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,534.8kcal
1862,김치전,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,228.86kcal
1863,꼬막된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38.62kcal
1864,꽁치불고기양념조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116.81kcal
1865,쭈꾸미떡볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117.32kcal
1866,코다리양념찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138.69kcal
1867,단호박찜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.74kcal
1868,돼지갈비김치찌개,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,293.24kcal
1869,밥3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.05kcal
1870,무부추무침,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,25.09kcal
1871,닭개장,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62.92kcal
1872,약고추장볶음,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,118.29kcal
1873,수수밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.74kcal
1874,애호박조갯살찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,73.56kcal
1875,감자쇠고기찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,60.8kcal
1876,마파감자,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,164.91kcal
1877,닭순살야채튀김,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,432.32kcal
1878,닭고기감자찌개,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,213.87kcal
1879,닭고기장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,150.68kcal
1880,꽃게강정,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,259.65kcal
